path	sentence	up_votes	down_votes
common_voice_ur_32045480.mp3	گزشتہ روز ایک نجی ٹیلی وژن چینل سے گفتگو	1	0
common_voice_ur_32045489.mp3	پاکستان کو صحیح قیادت کی ضرورت ہے۔	1	0
common_voice_ur_32045492.mp3	مکمل خاموشی پھر ہلکی سی آہٹ سنائی دیتی ہے	1	0
common_voice_ur_32045496.mp3	ویمنز ٹیم پاکستان کرکٹ ٹیم کیلئے مثال ہے اظہر محمود	1	0
common_voice_ur_32045512.mp3	شاعری کے قلم سے کاغذ پر اتارا ہے	1	0
common_voice_ur_32045524.mp3	بظاہر فلم غیر شائستہ ہے	1	0
common_voice_ur_32045528.mp3	اور بھلائی ہی کا بندو بست کیا گیا ہے	1	0
common_voice_ur_32045533.mp3	پاکستان ایشیا کپ کے اپنے پہلے معرکے میں کامیاب	1	0
common_voice_ur_32045557.mp3	اب تو حالت یہاں تک جا پہنچی ہے کہ عدلیہ کے	1	0
common_voice_ur_32045558.mp3	ان کو چڑھا رہے ہیں۔	1	0
common_voice_ur_32045560.mp3	یہ تمام کاوش ظرافت سے مالا مال ہے۔	1	0
common_voice_ur_32045576.mp3	بام مینا سے ماہتاب اترے	1	0
common_voice_ur_32045582.mp3	ان کو نوٹ بک بھی کہا جاتا ہے ۔	1	0
common_voice_ur_32045594.mp3	موجودہ حکومت کو ایک جارحانہ اپوزیشن کا سامنا ہے۔	1	0
common_voice_ur_32045598.mp3	تو اچھی شام گزرے۔	1	0
common_voice_ur_32045602.mp3	تو میرا اخلاقی تزکیہ کرتا ہے۔	1	0
common_voice_ur_32045604.mp3	احمد شہزاد کی پابندی میں ہفتوں کا اضافہ	1	0
common_voice_ur_32045609.mp3	اس باب میں تقابل بھی ضروری ہے کہ گزشتہ پانچ سالوں میں	1	0
common_voice_ur_32045628.mp3	اس کا عقیدہ ہمارے عقیدے سے مضبوط ہو	1	0
common_voice_ur_32045639.mp3	پاکستان دو لخت کیا ہو اسے یوم دفاع منانے کا کوئی حق نہیں ہے	1	0
common_voice_ur_32045652.mp3	ہیتی	1	0
common_voice_ur_32045677.mp3	یہ بیانیہ سچائی سے اتنا ہی دور ہے۔	1	0
common_voice_ur_32045683.mp3	جم کورٹر پر غور کرو	1	0
common_voice_ur_32045711.mp3	چھ انڈے الگ کئے ۔	1	0
common_voice_ur_32045727.mp3	جب وسیع تر قومی مفاد کے لیے مفاہمت کرنا پڑتی ہے۔	1	0
common_voice_ur_32045736.mp3	مگر یہ کہ وہ اپنے ساتھی ایک جن اور ایک فرشتے کے سپرد کر دیا گیا	1	0
common_voice_ur_32045738.mp3	ڈیگال نے کہا تھا: سارتر فرانس ہے۔	1	0
common_voice_ur_32045774.mp3	پیغمبر اسے عبادت کے آداب سکھاتے ہیں۔	1	0
common_voice_ur_32045778.mp3	تو ان کے استعمال سے بھی کاربن ڈائی آکسائیڈ	1	0
common_voice_ur_32045783.mp3	یہ ماضی پاکستان کی سیاسی تاریخ کا جزو لا ینفک ہے۔	1	0
common_voice_ur_32045786.mp3	میرا قصور کیا ہے؟	1	0
common_voice_ur_32045811.mp3	سندھ میں سی این جی کی فراہمی کے پرانے شیڈول کی بحالی شروع	1	0
common_voice_ur_32045830.mp3	اور چند دن بعد دنیاوی کاموں میں مشغول ہو جائیں	1	0
common_voice_ur_32045851.mp3	ترین فلم ساز کمپنیز میں سے	1	0
common_voice_ur_32045870.mp3	تو اپنی خواہشوں کی غلامی میں اپنی بربادی کا سامان خود پیدا کرتا ہے ۔	1	0
common_voice_ur_32045895.mp3	موسم گرما کے آغاز پر ہی بجلی کا شارٹ فال دیکھنے کو مل رہا ہے	1	0
common_voice_ur_32045934.mp3	جو کئی سالوں سے بند پڑا ہے	1	0
common_voice_ur_32045944.mp3	اوکھے سوکھے دن گزارا۔	1	0
common_voice_ur_32045968.mp3	ان کا نکاح قائم ہے یا باطل ہو گیا ہے	1	0
common_voice_ur_32045991.mp3	مہنگائی اور ہونی ہے۔	1	0
common_voice_ur_32046018.mp3	جس کے باعث پاکستان کو زمبابوے کے ہاتھوں شکست برداشت کرنا پڑا ۔	1	0
common_voice_ur_32046029.mp3	آپ کون ہو؟	1	0
common_voice_ur_32046033.mp3	ملک کی یہ واحد اوپن یونیورسٹی اقبال سے منسوب ہے۔	1	0
common_voice_ur_32046037.mp3	جسک باعث اس پھل پھول کا موقعہ	1	0
common_voice_ur_32046057.mp3	اب چونکہ تمہارے ایمان میں ضعف آ گیا ہے،	1	0
common_voice_ur_32046070.mp3	پاناما پیپرز میں کچھ بات نہ بن سکی۔	1	0
common_voice_ur_32046071.mp3	ٹھنڈی ٹھنڈی ہوا میرے پسینے سے بھیگے بدن سے ٹکراتی ہے	1	0
common_voice_ur_32046074.mp3	ایک صاحب دانستہ اور دوسرے نادانستہ اس کا حصہ ہیں۔	1	0
common_voice_ur_32046078.mp3	اکشر اداسی محسوس کرتا ہوں	1	0
common_voice_ur_32046086.mp3	ممبئی بالی ووڈ کے شہنشاہ	1	0
common_voice_ur_32046095.mp3	ممبئی ڈسمبرایجنسی بالی ووڈ کی دھک دھک گرل مادھوری نے انڈین نیشنل کانگرس کو جائن کرنے کا فیصلہ کیا ہے	1	0
common_voice_ur_32046111.mp3	میں پھر ایک بار روانہ ہوں	1	0
common_voice_ur_32046113.mp3	کبھی اس طرف۔	1	0
common_voice_ur_32046115.mp3	جبکہ اس سے مستفید ہونے کا کوئی بل بھی نہیں	1	0
common_voice_ur_32046127.mp3	کیا پیپلز پارٹی عصری سیاست کا بارہواں کھلاڑی ہے؟	1	0
common_voice_ur_32046137.mp3	لوگوں کو بات کر نے دیں اگر اس میں وزن نہیں ہو گا۔	1	0
common_voice_ur_32046138.mp3	اس کی آنکھوں کا رنگ کیسا ہے	1	0
common_voice_ur_32046139.mp3	چاند سے ماند ستاروں نے کہا آخر شب	1	0
common_voice_ur_32046140.mp3	یہ قوم بہت جاہل ھے	1	0
common_voice_ur_32046142.mp3	جب ہم زیاں کا اندازہ کرتے ہیں۔	1	0
common_voice_ur_32046151.mp3	گھنٹی بجانا تھوڑا سا جنون بن جاتا ہے	1	0
common_voice_ur_32046153.mp3	کنوری	1	0
common_voice_ur_32046164.mp3	ہر سال لاکھوں بچے کم آمدن کی وجہ سے سکول جانے سے محروم ہو جاتے ہیں	1	0
common_voice_ur_32046169.mp3	اسے خود سے دور رکھو	1	0
common_voice_ur_32046172.mp3	جیس کہہ ہم نے کہا کہہ یہ آسان ہے مگر اس کے لیے وقت کار ہے	1	0
common_voice_ur_32046176.mp3	مل کی طرف سے ایسا کوئی قانون نہیں تھا	1	0
common_voice_ur_32046193.mp3	پہلے دن سے حریف یہ ساس کون ہے؟	1	0
common_voice_ur_32046205.mp3	ماسکو اورلندن کے سفر میں ہے	1	0
common_voice_ur_32046211.mp3	تاحال ڈبوں میں بند پڑی ہے۔	1	0
common_voice_ur_32046238.mp3	نصاب کو بہتر کریں۔	1	0
common_voice_ur_32046264.mp3	وہ قیمتی محل وقوع ہے۔	1	0
common_voice_ur_32046285.mp3	گاؤں میں ڈاکٹروں کی کمی ہے	1	0
common_voice_ur_32046292.mp3	یوں کہیے کہ شرق و غرب کی تاریخ کو سمیٹ دیتے ہیں۔	1	0
common_voice_ur_32046298.mp3	جو کامیاب رہا اقتدار کے ایک سال میں	1	0
common_voice_ur_32046300.mp3	ايسے تمام لوگوں کو سلام ہے جو اپنی جان کو خطرے میں ڈال کر عوام کی حفاظت کر رہے ہیں۔	1	0
common_voice_ur_32046309.mp3	چیزوں میں شرط کا مال لینا جائز ہے۔	1	0
common_voice_ur_32046310.mp3	ایران سے تو دشمنی ہے۔	1	0
common_voice_ur_32046320.mp3	باقی سب نئے لوگ تھے۔	1	0
common_voice_ur_32046328.mp3	"اور کپتان کا سب سے بڑا""جرم"" میچ کو فنش نہ کرنا ہے ۔"	1	0
common_voice_ur_32046355.mp3	پاکستان اسٹاک ایکسچینج میں تیزی	1	0
common_voice_ur_32046365.mp3	میرا مجموعی تاثر یہ ہے کہ اُس کا کام اچھا ہے	1	0
common_voice_ur_32046372.mp3	خوشبو ہوا کی لہروں پر سفر کرتی ہے	1	0
common_voice_ur_32046380.mp3	احساس ہوتا ہے کہ وہ ایسے افراد کی تلاش میں ہے	1	0
common_voice_ur_32046410.mp3	قومی تاریخ کے ہر موڑ پر یہ اختلاف مو جود رہا ہے۔	1	0
common_voice_ur_32046427.mp3	جب ہم غلطی پر اصرار کرتے ہیں اور اسے دھراتے ہیں۔	1	0
common_voice_ur_32046439.mp3	انگریزوں کی اگر مخاصمت کسی سے تھی۔	1	0
common_voice_ur_32046445.mp3	ان کے بارے میں ذریعہ کیا بنے گا؟	1	0
common_voice_ur_32046449.mp3	نوازشریف اب ایک نئے تعارف کے ساتھ سامنے آرہے ہیں۔	1	0
common_voice_ur_32046455.mp3	نہ کہ دہلی۔	1	0
common_voice_ur_32046489.mp3	اوکھے سوکھے دن گزارا۔	1	0
common_voice_ur_32046528.mp3	آسانی سے بات سمجھ آنے والی نہیں ہے۔	1	0
common_voice_ur_32046529.mp3	تو رحمت نہیں بنے گا ۔	1	0
common_voice_ur_32046531.mp3	اس سے ضرور مدد لی گئی۔	1	0
common_voice_ur_32046541.mp3	ایشیا کپ بنگلہ دیشی اسکواڈ سے صابر اور انعام ڈراپ	1	0
common_voice_ur_32046544.mp3	اس ادارے سے بعض نامور علمی شخصیات وابستہ رہی ہیں۔	1	0
common_voice_ur_32046552.mp3	لوگوں میں کس کے خلاف اشتعال پیدا کیا جا رہا ہے؟	1	0
common_voice_ur_32046600.mp3	حد سے تجاوز بھی ہوتا ہے کہ انسان کا وتیرہ یہی ہے۔	1	0
common_voice_ur_32046622.mp3	میری کیا حیثیت؟	1	0
common_voice_ur_32046643.mp3	ایران سے تو دشمنی ہے۔	1	0
common_voice_ur_32046644.mp3	معصومیت کو جگایا ہے	1	0
common_voice_ur_32046647.mp3	ہم میں وہ خصوصیات کیسے پیداہونگی؟	1	0
common_voice_ur_32046651.mp3	جب وسیع تر قومی مفاد کے لیے مفاہمت کرنا پڑتی ہے۔	1	0
common_voice_ur_32046654.mp3	جو وہ قرض رکھتے تھے جان پر وہ حساب آج چکا دیا	1	0
common_voice_ur_32046671.mp3	یہ خبریں بھی گردش کررہی تھیں	1	0
common_voice_ur_32046706.mp3	‘ کتنے پانی میں ہیں۔	1	0
common_voice_ur_32046745.mp3	کم ہو رہی تھِی	1	0
common_voice_ur_32046749.mp3	کیا اردو مضمون نگاری کیلئے کوئ ویبسائٹ یا بلاگ موجود ہے	1	0
common_voice_ur_32046763.mp3	کچھ اور سوچیں گے	1	0
common_voice_ur_32046768.mp3	تو ایک بات لازم ہے۔	1	0
common_voice_ur_32046802.mp3	جو میری ان ممدوح شخصیات کو پسند تھے۔	1	0
common_voice_ur_32046811.mp3	اپنا سامان ادھر ادھر چھوڑ دیتا ہوں	1	0
common_voice_ur_32046816.mp3	ایک شریف ہیں۔	1	0
common_voice_ur_32046819.mp3	ایرانی انقلاب کے امام اور مقتدی، دونوں شیعہ تھے۔	1	0
common_voice_ur_32046832.mp3	صرف دو انڈے میٹھے بنائے جائیں گے	1	0
common_voice_ur_32046834.mp3	ہمارے کتنے ہیں۔	1	0
common_voice_ur_32046841.mp3	عظیم جرمن شاعر ہے	1	0
common_voice_ur_32046861.mp3	امن و امان کی صورتِ حال کا معاشی ترقی سے براہ راست تعلق ہے۔	1	0
common_voice_ur_32046863.mp3	یہی کچھ شریفوں کے ساتھ ہو رہا ہے۔	1	0
common_voice_ur_32046877.mp3	لوگوں کو بات کر نے دیں اگر اس میں وزن نہیں ہو گا۔	1	0
common_voice_ur_32046882.mp3	آپ سے مل کر خوشی ہوئی	1	0
common_voice_ur_32046904.mp3	تو بچوں نے پوچھا	1	0
common_voice_ur_32046918.mp3	نتیجہ بھی انشاء اﷲ اچھا ہو گا۔	1	0
common_voice_ur_32046938.mp3	اوروہیں پھنسے ہیں۔	1	0
common_voice_ur_32046943.mp3	فرانس	1	0
common_voice_ur_32046962.mp3	صرف پانچ سوالات جغرافیے کے تھے	1	0
common_voice_ur_32046963.mp3	ایسا ہی ہوا۔	1	0
common_voice_ur_32046968.mp3	یہ وقت ہی بتائے گا۔	1	0
common_voice_ur_32046969.mp3	فیفا ورلڈکپ کوارٹر فائنل کیلئے ٹیموں کا انتخاب مکمل	1	0
common_voice_ur_32046977.mp3	میں اسلام آباد ہی میں کھڑا ہوں	1	0
common_voice_ur_32046997.mp3	دوسرے روز کروڑ	1	0
common_voice_ur_32047012.mp3	آپ کے لیے ویسی جس کی آپ نے تیاری کی جو یہاں	1	0
common_voice_ur_32047018.mp3	میں ورزش کرتاہوں	1	0
common_voice_ur_32047021.mp3	کشمیری	1	0
common_voice_ur_32047031.mp3	آج دینی مدارس کی سب سے بڑی وکیل جماعت اسلامی ہے۔	1	0
common_voice_ur_32047049.mp3	اورنہ ہی ان کے قریبی رفقا کی، جن سے میں واقف ہوں۔	1	0
common_voice_ur_32047073.mp3	کرکٹر اظہر علی روڈ سیفٹی یونٹ کا حصہ بن گئے	1	0
common_voice_ur_32047125.mp3	کہ بور نہ گزرے، ضائع نہ ہو جائے۔	1	0
common_voice_ur_32047133.mp3	پیپلز پارٹی میں تھا۔	1	0
common_voice_ur_32047143.mp3	نہ ہی معاملات آگے بڑھ سکتے ہیں۔	1	0
common_voice_ur_32047168.mp3	ایک مٹی کے طوفان نے تباہی مچا دی	1	0
common_voice_ur_32047170.mp3	پیپلزپارٹی کا معاملہ بھی یہی بھی ہے۔	1	0
common_voice_ur_32047176.mp3	تو انگریزی دان۔	1	0
common_voice_ur_32047181.mp3	فیفا ورلڈ کپ جاپان اور پولینڈ کی ٹیمیں مدمقابل ہوں گی	1	0
common_voice_ur_32047192.mp3	کام کی بات کرو۔	1	0
common_voice_ur_32047210.mp3	خلاف اس گرم جوشی کے ساتھ سرگرم نہیں ہوا	1	0
common_voice_ur_32047230.mp3	آج کل کے تماشے دیکھیے۔	1	0
common_voice_ur_32047243.mp3	البتہ استاد گرامی سید قاسم محمود	1	0
common_voice_ur_32047246.mp3	کوئی نہ کوئی مسئلہ سامنے آتا رہا۔	1	0
common_voice_ur_32047248.mp3	ایک سال کے لیے ایمرجنسی نافذ کر دی گئی	1	0
common_voice_ur_32047260.mp3	کہ ون ڈے ٹیم کی کارکردگی	1	0
common_voice_ur_32047274.mp3	حکمرانی یوں لگتا ہے کہ رک گئی ہے۔	1	0
common_voice_ur_32047275.mp3	بہرحال مسئلہ وہی ہے۔	1	0
common_voice_ur_32047341.mp3	دوسروں سے اپنے کام کرواتا ہوں	1	0
common_voice_ur_32047343.mp3	اورسید صاحب کے فکری پیرو کار بھی اسی کے قائل ہیں۔	1	0
common_voice_ur_32047350.mp3	پاکستان میں سجا منفرد ہیئراسٹائل شو	1	0
common_voice_ur_32047392.mp3	آج کے اس مادیت پرست معاشرے میں جاں نثاری کے صرف دعوے کیے جاتے ہیں عملاً سب کچھ کھوکھلا ہے	1	0
common_voice_ur_32047433.mp3	پورے ملک میں ایک ہی طرز تعلیم ہے۔	1	0
common_voice_ur_32047443.mp3	، اپنے گریبان میں جھانکنے کی بجائے دوسروں کو برا بھلا کہا جائے	1	0
common_voice_ur_32047452.mp3	جس کے پہلے تین بیٹسمین پہلی اننگز میں اسکور پر پویلین لوٹ گئے ۔	1	0
common_voice_ur_32047455.mp3	بات اتنی بڑھی کہ ان کی دوستی میں فرق آگیا	1	0
common_voice_ur_32047457.mp3	تاہم کہانی نے واقعتا اپنے تمام امکانات کی کھوج نہیں کی	1	0
common_voice_ur_32047463.mp3	جنہوں نے اپنا سا بقہ پیشہ اختیارکیا	1	0
common_voice_ur_32047466.mp3	جنرل قمر جاوید باجوہ کے ساتھ بھی نام نہاد	1	0
common_voice_ur_32047476.mp3	کبھی کبھار آپے سے باہر ہو جاتا ہوں	1	0
common_voice_ur_32047538.mp3	پاکستان اسٹاک ایکسچینج میں روز تک کاروبار بند رہے گا	1	0
common_voice_ur_32047566.mp3	ریاست مدینہ کا۔	1	0
common_voice_ur_32047579.mp3	بازار سے ملتی تو ہم سب نپولین ہوتے۔	1	0
common_voice_ur_32047606.mp3	کھو جاتی ہیں	1	0
common_voice_ur_32047608.mp3	یہ کون سا سیارہ ہے	1	0
common_voice_ur_32047610.mp3	یہی ایک مہذب معاشرے کی پہچان ہے۔	1	0
common_voice_ur_32047626.mp3	میں کبھی خانیوال نہیں گیا	1	0
common_voice_ur_32047647.mp3	کیا آپ جانتے ہیں	1	0
common_voice_ur_32047690.mp3	اس سے کیا حساب برابر ہو جاتا ہے؟	1	0
common_voice_ur_32047717.mp3	ایک سال کے لیے ایمرجنسی نافذ کر دی گئی	1	0
common_voice_ur_32047719.mp3	یہ ہڈیوں میں کیلشیم کو بہتر کرنے میں مدد کرتا ہے	1	0
common_voice_ur_32047727.mp3	اور خاص طور پر پاکستان کا ٹاپ آرڈر بری طرح ناکام ہوا تھا	1	0
common_voice_ur_32047773.mp3	لیکن ریلیز کی تاریخ	1	0
common_voice_ur_32047809.mp3	تیرے اندر بھی ایک روشنی ہے	1	0
common_voice_ur_32047850.mp3	انٹارکٹیکا	1	0
common_voice_ur_32047863.mp3	سڑک کے دونوں اطراف مزدور اپنی مزدوری کے انتظار میں	1	0
common_voice_ur_32047884.mp3	مکمل خاموشی ہے۔	1	0
common_voice_ur_32047898.mp3	لیکن حساب چکانے کی دیر ہو سکتی ہے۔	1	0
common_voice_ur_32047905.mp3	استاد آ گئے ہیں؟	1	0
common_voice_ur_32047909.mp3	یہ انسانی تخلیق ہے اور اس میں تبدیلی ہو سکتی ہے۔	1	0
common_voice_ur_32047915.mp3	ایک دن کے کھیل کا ماہر	1	0
common_voice_ur_32047934.mp3	اس کا تعلق سیاسی مضمرات سے ہے۔	1	0
common_voice_ur_32047943.mp3	اورملزمان بڑی معصومیت سے کہتے ہیں۔	1	0
common_voice_ur_32047964.mp3	اس سے بہتر تھا۔	1	0
common_voice_ur_32047992.mp3	یہ سب قوانین لاچاروں کے لئے ہیں۔	1	0
common_voice_ur_32047998.mp3	پھر جب کھانا لگتا ہے۔	1	0
common_voice_ur_32048017.mp3	تماشا بھی خوب لگا۔	1	0
common_voice_ur_32048063.mp3	چترال میں موسم بہار کا شروع ہونا ہی مختلف پرندہ نمودار ہونا ہونا	1	0
common_voice_ur_32048068.mp3	جا کر داد رسی چاہی	1	0
common_voice_ur_32048070.mp3	ایمیزون کی ایک چ	1	0
common_voice_ur_32048074.mp3	سعودی عالم کا فتوی ہمیں اس جانب متوجہ کر رہا ہے۔	1	0
common_voice_ur_32048075.mp3	معاشی مسائل تو ہیں۔	1	0
common_voice_ur_32048077.mp3	ذرامیری سائیکل پکڑنا	1	0
common_voice_ur_32048089.mp3	میرے اچھے تامل دوست نے مجھے ہر بات کی وضاحت کی	1	0
common_voice_ur_32048095.mp3	تمہاری ناک بہ رہی ہے	1	0
common_voice_ur_32048127.mp3	جن سے نواز شریف کو اب پالا پڑا ہے۔	1	0
common_voice_ur_32048153.mp3	فلم اچھا بزنس نہ کرتی ہو۔	1	0
common_voice_ur_32048196.mp3	شاید حساب کتاب کا وقت آن پہنچا ہے۔	1	0
common_voice_ur_32048208.mp3	نہ ایک‘ نہ دوسرے کے پاس جواب تھا۔	1	0
common_voice_ur_32048218.mp3	ان میں نہیں ہیں۔	1	0
common_voice_ur_32048240.mp3	ان کی مرضی سے سٹیج ڈرامے لگتے تھے۔	1	0
common_voice_ur_32048243.mp3	چیزوں کو اپنے قابو میں کر لیتا ہوں	1	0
common_voice_ur_32048247.mp3	وُہ لانا کِسی کو کرنا روکنا گے ۔	1	0
common_voice_ur_32048261.mp3	عمران خان کی ٹوپیاں	1	0
common_voice_ur_32048269.mp3	طور پہ بالکل درست تھا	1	0
common_voice_ur_32048281.mp3	قومی مفاد کا یا گروہی مفاد کا؟	1	0
common_voice_ur_32048291.mp3	کرونا کے کیسز ایک بار پھر تیزی سے رپورٹ ہونا شروع ہوگئے	1	0
common_voice_ur_32048300.mp3	انگولا	1	0
common_voice_ur_32048337.mp3	تو میچ پھر سہی۔	1	0
common_voice_ur_32048338.mp3	محمد نواز شریف ایک سیاست دان ہیں۔	1	0
common_voice_ur_32048343.mp3	انہوں نے کی۔	1	0
common_voice_ur_32048345.mp3	کا تذکرہ آج کل بہت عام ہوچکا ہے	1	0
common_voice_ur_32048379.mp3	پاکستان میزبان ہے اور وہ اس کی دعوت پر آ رہے ہیں۔	1	0
common_voice_ur_32048382.mp3	خلاف جتنی انتقامی کارروائیاں کی گئیں	1	0
common_voice_ur_32048384.mp3	تو صرف آخرت کا۔	1	0
common_voice_ur_32048418.mp3	جس کے نتیجے میں مذکورہ صورتِ معاملہ پیدا ہو جاتی ہے	1	0
common_voice_ur_32048433.mp3	مجھے شطرنج کھیلنا نہیں آتی	1	0
common_voice_ur_32048437.mp3	میٹھا آملیٹ بنایا جائے	1	0
common_voice_ur_32048440.mp3	بلغاریہ	1	0
common_voice_ur_32048450.mp3	مدد سے روشنی پہنچتی رہے	1	0
common_voice_ur_32048452.mp3	اسی طرح گاڑی بھی چارج کر لیں	1	0
common_voice_ur_32048480.mp3	دل بہت کچھ جلا کے دیکھ لیا	1	0
common_voice_ur_32048495.mp3	ٹیرا بٹس کو ایک	1	0
common_voice_ur_32048527.mp3	ٹی ٹوئنٹی ٹرائی سیریز زمبابوے کی ٹیم سٹریلیا کے مد مقابل ہو گی	1	0
common_voice_ur_32048538.mp3	صرف اکڑ خان نہیں تھے۔	1	0
common_voice_ur_32048544.mp3	شریانوں کی اس بیماری کی بہت سی علامات سامنے آئی ہیں	1	0
common_voice_ur_32048579.mp3	کُچھ لوگ ایسے واقعات کوآڑ بنا کردوسرے ملکوں کی امیگریشن حاصل کرتے ہیں	1	0
common_voice_ur_32048596.mp3	کرونا وائرس پر ف	1	0
common_voice_ur_32048600.mp3	جس میں پاکستانیوں کو محض ایک اچھے	1	0
common_voice_ur_32048611.mp3	خواتین کے لئے کوئی خصوصی پیغام دینا چاہیے گی	1	0
common_voice_ur_32048622.mp3	ہیری پوٹر سیریز کی خری کتاب شائع	1	0
common_voice_ur_32048624.mp3	یہ صدقے واریاں تو خیر نہیں ۔	1	0
common_voice_ur_32048637.mp3	کو حتمی شکست سے دوچار کرنا ہے۔	1	0
common_voice_ur_32048644.mp3	نہ اکثریت پیپلز پارٹی کے پاس تھی۔	1	0
common_voice_ur_32048674.mp3	لکس اسٹائل ایوارڈ یادگار لمحات کو بھولنا اسان نہیں	1	0
common_voice_ur_32048690.mp3	ہاں مگر تھوڑی نفاست سے تُم آؤجاؤ	1	0
common_voice_ur_32048711.mp3	کم و بیش متروک ہو گیا ہے	1	0
common_voice_ur_32048715.mp3	باسا	1	0
common_voice_ur_32048728.mp3	کہیں قارئین یہ نہ سمجھ لیں کہ جس کے سبب لکھنے کو من نہ کیا	1	0
common_voice_ur_32048739.mp3	میں لمبا ہوں۔	1	0
common_voice_ur_32048742.mp3	جاپان کی سیاحت پر مبنی ہے	1	0
common_voice_ur_32048744.mp3	جو پاکستان کےلئے کچھ کرے	1	0
common_voice_ur_32048746.mp3	انھوں نے یہ سفر اپنے شوہر کے ساتھ کیا ہے	1	0
common_voice_ur_32048747.mp3	میری بلی، مجھے میاؤں میاؤں۔۔	1	0
common_voice_ur_32048748.mp3	پنجاب ہاؤس میں۔	1	0
common_voice_ur_32048789.mp3	میرا ایک کام کر دو	1	0
common_voice_ur_32048803.mp3	ہمیں اجنبیت کا بالکل احساس نہ ہوا	1	0
common_voice_ur_32048804.mp3	طاہر القادری صاحب نے لوگوں کو یرغمال بنا رکھا ہے۔	1	0
common_voice_ur_32048806.mp3	، تو پھر کس اچھے وقت کی امید رکھی جا سکتی ہے ۔	1	0
common_voice_ur_32048819.mp3	جہاں یہ جانور اپنی خوراک کی تلاش میں آتے ہیں	1	0
common_voice_ur_32048828.mp3	اس سے بچنے کی کوشش کرنی چاہیے۔	1	0
common_voice_ur_32048831.mp3	تمام صوبوں کے پانی کے حصے میں کمی آئی ہے	1	0
common_voice_ur_32048838.mp3	وہ یہ مقصد ہیجان برپا کر کے حاصل کرنا چاہتے ہیں۔	1	0
common_voice_ur_32048840.mp3	تم اپنے آپ کو ان چیزوں کے بارے میں بہت پریشان نہیں کرنا چاہتے ہو	1	0
common_voice_ur_32048842.mp3	اور اسی میں ہزیمت کا	1	0
common_voice_ur_32048849.mp3	انکے پاس پاکستانی پاسپورٹ ہوتا ہے	1	0
common_voice_ur_32048878.mp3	اسپاٹ فکسنگ کی پیشکش عمر اکمل کیخلاف ئی سی سی کی تحقیقات	1	0
common_voice_ur_32048889.mp3	پیغام دینا چاہتے ہیں	1	0
common_voice_ur_32048897.mp3	ایکسپائر شناختی کارڈ پر بینک اکائونٹ	1	0
common_voice_ur_32048923.mp3	اور اکثریت کا ماننا ہے کہ ناکامی کی اصل وجہ مصباح الحق کی دفاعی حکمت عملی ہے	1	0
common_voice_ur_32048926.mp3	تو پھر اپنی بلا سے کہ باد صبا چلے۔	1	0
common_voice_ur_32048929.mp3	ایسے نہیں چل سکتا۔	1	0
common_voice_ur_32048934.mp3	بوسنیا اور ہرزیگووینا	1	0
common_voice_ur_32048945.mp3	جو پاکستان کےلئے کچھ کرے	1	0
common_voice_ur_32048972.mp3	وہاں پہنچنے میں کتنا ٹائم لگتا ہے؟	1	0
common_voice_ur_32048975.mp3	ونڈوز میں روایتی سٹارٹ بٹن کو واپس شامل کیا گیا ہے وہ بہت أہم ہیں	1	0
common_voice_ur_32048989.mp3	وہاں بھی بس کھانا ہی۔	1	0
common_voice_ur_32049016.mp3	مثال کے طور پر دفاعی بجٹ میں سب کی ایک رائے ہے۔	1	0
common_voice_ur_32049036.mp3	اب یہ تحریک انصاف کا امتحان ہے کہ	1	0
common_voice_ur_32049052.mp3	پاکستان اور کویت کے درمیان فیملی اور بزنس ویزا فوری بحال کرنے کا فیصلہ کیا گیا ہے	1	0
common_voice_ur_32049056.mp3	جنہیں پاکستانی ٹیم کی شکستوں پر نہ تشویش ہے اور نہ شرمندگی	1	0
common_voice_ur_32049061.mp3	لیکن ہمیں اس بم کی قطعا پروا نہیں۔	1	0
common_voice_ur_32049065.mp3	آپ فکر نہ کریں مجھے آپ کی یاد داشت پر بھروسہ ہے	1	0
common_voice_ur_32049081.mp3	لیکن یہاں معاملہ بالکل برعکس ہے۔	1	0
common_voice_ur_32049084.mp3	ہمیں صبح بیداری کرنا عادت ہونا	1	0
common_voice_ur_32049089.mp3	پھر ہر کوئی وابستگی کے اظہار میں مبالغہ کرتا ہے۔	1	0
common_voice_ur_32049096.mp3	آپ سب سے زیادہ کس سے محبت کرتی ہو؟	1	0
common_voice_ur_32049103.mp3	کہ اس علاقی میں کسی بھی وقت ایک اوربڑا زلزلہ یاسونامی آسکتا ہی۔	1	0
common_voice_ur_32049104.mp3	میرے پاس کھڑی ہے۔	1	0
common_voice_ur_32049105.mp3	اس بیباک سچ لکھنے کے بعد تین سال جیل میں گزارنے پڑے	1	0
common_voice_ur_32049112.mp3	ان کی ایک خاص اہمیت تو ضرور ہے مگر سردست	1	0
common_voice_ur_32049164.mp3	وہاں معاشرے میں ایک خلیج بہت عمیق ہے	1	0
common_voice_ur_32049169.mp3	وہ پابندیاں ختم ہوں۔	1	0
common_voice_ur_32049203.mp3	ٹام غالباً غصے میں ہوگا۔	1	0
common_voice_ur_32049206.mp3	تو فوج کی مداخلت سے۔	1	0
common_voice_ur_32049207.mp3	جاجا تو ایسے کہ رہا ہے جیسے تو ایک پیشہ ور قاتل ہو	1	0
common_voice_ur_32049208.mp3	مستحق سزا تو تھانے والی ہونی چاہیے۔	1	0
